Restaurant_Name,Category,Address,Province,Latitude,Longitude,Rating,Review,Sentiment_score,Sentiment
Burrata Pizzeria,Pizza,"2104 W 41st Ave, Vancouver, BC V6M",BC,49.2344276,-123.1559344,5.0,ordered three pzzas for a lunch party at my house all pzzas were well covered wth toppngsunlke many other pzza places crust was done just perfectlycaprese pzza delcous and dfferent from usual the balsamc vnegar addton was just so delectablebbq vegge by far the best vegetaran pzza have had so farnonveg ddnt eat but my frends loved tthe pzzas came wth dps whch were not requred but we had t wth garlc bread made at home,0.97,Good
Milk & Sugar Cafe,Asian,"3365 Kingsway, Vancouver, BC V5R",BC,49.2333138,-123.0338153,4.0,good porton of chcken and duck farvalue however they ddnt menton the mlk tea n tawanese flavor but want hong kong style especally n a cantonese bbq restaurant wth other hong kong food on the menu as well a bt dsapponted,0.3071,Bad
Milk & Sugar Cafe,Asian,"3365 Kingsway, Vancouver, BC V5R",BC,49.2333138,-123.0338153,5.0,ths place s great f ts what you want the bbq s good my favorte was the pork they were out of duck so ll come back agan the negatve revews are all one knd of person so d say relax and enjoy the people youre wth rather than orderng n and gettng senstve the food s good the beer s cheap the staff are nce what else do you want,0.9365,Good
Milk & Sugar Cafe,Asian,"3365 Kingsway, Vancouver, BC V5R",BC,49.2333138,-123.0338153,5.0,ve both eaten n and ordered takeout from here there are no photos as always eat too quckly to remember to take a photo every tme order always get the bbq pork on rce wth vegetables and an egg never eat the egg because m scared of eggs f you order from here just know that the gnger green onon scallon sauce they have as an extra s well worth the extra go ahead treat yourself,0.1531,Bad
Milk & Sugar Cafe,Asian,"3365 Kingsway, Vancouver, BC V5R",BC,49.2333138,-123.0338153,1.0,come here very frequently and they got awesome food before recently the new asan female wearng glasses s rather rude and mpatent every tme of my vst whats nterestng s every tme the meat got wth the glasses lady was not n good qualty come wz lots of bone or not fresh anymore also there was one tme when we came whle ths lady was holdng a glass of wne and refusng to serve us love the food and staff here before but qualty has defntely dropped both n terms of servce and food we are not askng for a smle or so but t s mportant to be a person of ntegrty and work ethcs especally when you are workng n servce ndustry n a developed country,0.7815,Good
Milk & Sugar Cafe,Asian,"3365 Kingsway, Vancouver, BC V5R",BC,49.2333138,-123.0338153,5.0,what a great snack at nght love the small bbq pork on rce and ts cheap wth a bg porton pork rce noodle s good too but t would taste better f ts less salty both have good amount of meat wth them defntely recommend ths place,0.9666,Good
Sushi Bros,Sushi,"380 Robson St, Vancouver, BC V6B",BC,49.2791527,-123.1167327,5.0,we were pleasantly surprsed by the small rather nconspcuous restaurant the staff was very nce attentve and frendly there was free tea whch was reflled as often as you wanted but we were really blown away by the food despte hundreds of tmes sush t has never tasted as good as here the tofu was also outstandng and by far the best weve ever had n terms of taste and consstencysure there are many good japanese restaurants n vancouver but we would stll absolutely recommend ths one,0.9662,Good
Sushi Bros,Sushi,"380 Robson St, Vancouver, BC V6B",BC,49.2791527,-123.1167327,5.0,we popped n to grab a quck togo lunch and were pleasantly surprsed wth the sush qualty the sush was great far prces qualty fsh we would get takeout from here agan,0.886,Good
Sushi Bros,Sushi,"380 Robson St, Vancouver, BC V6B",BC,49.2791527,-123.1167327,3.0,sush here s good however be aware when orderng delvery that the restaurant does not secure the takeout contaner ths means that the delvery drver can easly access the contents of your food and tamper wth t have called them about three tmes over the past several months askng them to put anttamper tape over the box or staple t together yet each tme they smply just te the handles of the bag together and thats t pretty much every other restaurant has some knd of securty tape or somethng over the contanersush bros for the last tme please secure your takeout contaners aganst tamperngoutsde of that the food s good thx,0.9222,Good
Sushi Bros,Sushi,"380 Robson St, Vancouver, BC V6B",BC,49.2791527,-123.1167327,4.0,chcken breast bento box spcy roll combo pretty busy durng lunch tme lmted seatngnot a cal roll fan but t tasted really goodteryak could use more love gyoza toosalad dressng was good butstck wth the sush bros gals stars overall,0.9516,Good
Sushi Bros,Sushi,"380 Robson St, Vancouver, BC V6B",BC,49.2791527,-123.1167327,5.0,bro ths s good sush dayumthe staff are extremely frendly approachable makng great recommendatons and very talented at makng super yummy sushan awesome feast for around bucks easly fllng two people for dnner d recommend any of t was all delcous all the rolls were ncredbly tasty very fresh and the mso was perfect not beng too saltyeffcent servce even on a busy frday wth a whtecaps game on only had to wat ten mnutes maxmumsupport local busnesses,0.9928,Good
Neptune Chinese Kitchen-Wesbrook,Chinese,"3337 Shrum Lane, Vancouver, BC V6S",BC,49.2541639,-123.2360922,3.0,some dshes are good lke the wde flat fred beef rce noodles and the deep fred chcken wngs were good other dshes are just ok the battered fsh was deep fred really well but the corn egg drop sauce was rather bland and tasteless servce was not the greatest ether wth the servce staff often gatherng n groups to chat so patrons had to call out to them to get servce allnall convenent locaton and ok food,0.1392,Bad
Neptune Chinese Kitchen-Wesbrook,Chinese,"3337 Shrum Lane, Vancouver, BC V6S",BC,49.2541639,-123.2360922,2.0,medocre food for expensve prce the portons are bg though lke one noodle can fll two people and ts around f youre gettng somethng get the strfred flat rce wth beef n soy sauce specal t was pretty oly but one of the better tems on the menu the shangha noodle was super salty and dd not taste lke shangha noodles at all there was soy sauce drppng at the bottom the atmosphere and servers are nce but doesnt taste lke authentc chnese food,0.9753,Good
Neptune Chinese Kitchen-Wesbrook,Chinese,"3337 Shrum Lane, Vancouver, BC V6S",BC,49.2541639,-123.2360922,5.0,walk by ths place all the tme and ts often qute busy got the beef green onon hotpot wth a sde of rce excellentmeat was very tender and full of flavour,0.5719,Good
Neptune Chinese Kitchen-Wesbrook,Chinese,"3337 Shrum Lane, Vancouver, BC V6S",BC,49.2541639,-123.2360922,1.0,terrble experence at ths restaurant the food was awful the servce was slow and the watress was rude she nssted that we had to pay a tp even though we were not satsfed wth the qualty of the food or the servce she sad that t was mandatory and that we had no choce she was very aggressve and dsrespectful and she made us feel uncomfortable and unwelcome ths s unacceptable wll never come back to ths restaurant and advse everyone to avod t ths s the worst restaurant have ever been to,-0.9803,Bad
Neptune Chinese Kitchen-Wesbrook,Chinese,"3337 Shrum Lane, Vancouver, BC V6S",BC,49.2541639,-123.2360922,4.0,ths locaton s the neghbourhood chnese resto for westbrook vllage that we have regularly frequented snce t s a good place to take small to medumszed famly and frend groups when you dont want to make dnner however not that well suted for large groups due to the physcal layout servce s ncredbly fast accurate and very polte we have been here so often that the servers know us and now get our drnks and cutlery mmedately after or before we st down and usually before askng the photos show our typcal default dnen dnner choces chcken and mushroom congee large strfry flat noodles wth beef n soy sauce garlc sauted ga lan and saltpeppery fred tofu we have had these many tmes sometmes as take out and they are always delcous recommend these four dshes as gotos addtonally we have had lots of other dshes ncludng bbq pork and duck dm sum tems wonton soups hot pots other noodle dshes yeung chow fred rce ths one s really good house specal fred noodle another very good choce other fred rces and varous dumplngs sprng rolls and some chef specals overall the food s very good and served up very fast t s a very sold choce n the area although there are comparabletobetter taster chnese restaurants n the gva however we wll be back often as our default dnner place on days we dont want to cook recommended to take vstors famly frends only two ponts to consder for management prces are hgher than average and more wontons should be gven n the soups please,0.9808,Good
Indian Delicacy,Indian,"1130 W Pender St, 105, Vancouver, BC V6E",BC,49.2874749,-123.1215914,3.0,small place for ndan food mns walk from marrott pnnacle downtown nce lttle buffer and a la carte s avalablewe tred out aloo samosa and cha enjoyed t ample seatng area,0.7269,Good
Indian Delicacy,Indian,"1130 W Pender St, 105, Vancouver, BC V6E",BC,49.2874749,-123.1215914,5.0,recently dned at ndan delcacy restaurant convenently located near pnnacle harbourfront vancouver was n the mood for some flavorful and authentc ndan cusne and ths restaurant dd not dsappontthe menu at ndan delcacy restaurant offers a wde range of dshes ncludng vegetaran and nonvegetaran optonsoverall would recommend ndan delcacy restaurant to anyone lookng for tasty and authentc ndan cusne n vancouver the food s excellent the servce s frendly and the locaton near the pnnacle harbourfront vancouver makes t a convenent spot for vstors to the cty thank you to the staff for a great dnng experence,0.9535,Good
Indian Delicacy,Indian,"1130 W Pender St, 105, Vancouver, BC V6E",BC,49.2874749,-123.1215914,5.0,spent the day n downtown vancouver and was happy to fnd ths restaurant hdden away from the man street down a narrow path at the sde s a h rse people please f you lke ndan please please go here ts delcousd travel hrs all the way from saskatchewan agan to taste more of the tems on ther menu we were there for lunch and needed to be n and out so had the buffet standard dshes as n most restaurants but they come out on top for qualty and taste and one one more thng that no other restaurant n down town vancouver can touch and that was the prce lunch buffet can you magne that thnk about t people average parkng lot n downtown van s for the tme you need to run around and do your busness value for your cash s defntely there go enjoy you wont be dsapponted except you pcky people you cant be helped lolleonardo s saskatoon sk,0.9463,Good
Indian Delicacy,Indian,"1130 W Pender St, 105, Vancouver, BC V6E",BC,49.2874749,-123.1215914,5.0,t s our second day here of eatng out ther food s appetzng and staff s welcomng they were workng really hard makng sure ther customers needs are met love how pushpa made us feel at home,0.839,Good
Indian Delicacy,Indian,"1130 W Pender St, 105, Vancouver, BC V6E",BC,49.2874749,-123.1215914,4.0,amazng value n the mddle of downtown ts all you can eat for and they nclude some garlc naan go to taste a varety of ndan dshesthe value was there but qualty was a lttle lackng food was a lttle greasy garlc naan wasnt great butter chcken was dry and flavour was average the fred potatoes were good tandoor chcken was cooked well but also was lackng n flavoureverythng was mld n spce whch s to be expected because everyone s takng from the same buffet tray,0.7058,Good
Damso (Denman),Korean,"867 Denman St, Vancouver, BC V6G 2L9",BC,49.2906636,-123.1370287,4.0,went durng dnner tme around the weekend at pm and was able to get seated got to try ther toppok rose toppk and ther spcy pork bulgogdespte the name suggests the spcy pork bulgog just has the rght amount of kck that enhances the taste gven the prce the meat to rce porton s actually more compared to other korean places that serves lttle rce pots lke thsthe regular toppok s standard nothng too specal about t and s spcy as usual the rose toppok on the other hand has the same ngredents as the regular toppok just added wth sausages and mushrooms but the sauce used s dfferent ts mlder and not spcy as far as recall so f you crave for toppok but prefer creamer and mlder opton then rose toppok s recommended,0.5088,Good
Damso (Denman),Korean,"867 Denman St, Vancouver, BC V6G 2L9",BC,49.2906636,-123.1370287,1.0,the servce was just not bad lke other korean restaurants n terms of ayce prce was also just affordable however rdculously they put too much lmt on tme customers only have an hour for ayce t made me and my frend hurry and had to keep checkng our remanng tme rather go other bbq place that are not a ayceto be honeset ther ayce s poor qualty and not so tasty dnng table was serously too small was placng my phone and nepkns between my legs,-0.3094,Bad
Damso (Denman),Korean,"867 Denman St, Vancouver, BC V6G 2L9",BC,49.2906636,-123.1370287,5.0,the food was absolutely delcous and amazng and the staff were really knd and helpful offerng suggestons wll defntely go back soon,0.9553,Good
Damso (Denman),Korean,"867 Denman St, Vancouver, BC V6G 2L9",BC,49.2906636,-123.1370287,5.0,ts the best korean restaurant ve had recently gamjatang s the best on a cold day but my favorte food s short rbs everythng s delcous please order everythng and eat t,0.9531,Good
Damso (Denman),Korean,"867 Denman St, Vancouver, BC V6G 2L9",BC,49.2906636,-123.1370287,5.0,damso has been our goto place for hearty korean dnner that never fals for many many years our all tme favourtes are beef soy bean paste soup and grlled pork belly but honestly all of ther food s pretty darn sold ther deep fred chckens are super crspy and really lked ther tacos wth korean twst cant wat to go back agan,0.9696,Good
Tom Sushi,Sushi,"1175 Davie St, Vancouver, BC V6E",BC,49.2816505,-123.1326617,4.0,a great spot on dave st for sush servce was quck and attentve really enjoyed ther ngr sush and ther specal rolls my frend got ther yakudon and sad t tasted good as well the presentaton was nce and the restaurant wasnt too busy at pm on a saturday,0.9657,Good
Tom Sushi,Sushi,"1175 Davie St, Vancouver, BC V6E",BC,49.2816505,-123.1326617,4.0,great dnng experence there was a bt of lne up but wasnt bad consderng t was saturday noon n downtown ther sushs are very good the volcano roll s a must try also love the vegetable tempura servce s frendly and speedy the parkng s a bt hard to fnd,0.9687,Good
Tom Sushi,Sushi,"1175 Davie St, Vancouver, BC V6E",BC,49.2816505,-123.1326617,5.0,the sush here s delcous rolls are a good sze and have nterestng flavours the sashm s so fresh and melts n your mouth amazngly nexpensve for the qualty addtonally to the sush get the cheese lon katsu and thank me later servce s always good but defntely prepare to wat they dont take reservatons we went on a saturday afternoon just past lunch tme and wated mns worth t for the experence the restaurant tself s pretty small so prepare to wat longer for partes bgger than,0.9705,Good
Tom Sushi,Sushi,"1175 Davie St, Vancouver, BC V6E",BC,49.2816505,-123.1326617,5.0,a trendy sush place downtown ts busy durng lunch rushes you mght want to call n advance f youre orderng takeout theres a wde varety of sush and other japanese tems on the menu such as katsu they even have graded qualty cuts of tuna on the menu at varyng prce ponts the tems are qute unque and flavorful the specalty rolls are qute exctng and presented beautfully theres a good emphass on the sauces and the qualty of the seafood s decent was told by my colleague that the katsu was qute decent as well t comes as a full lunch menu set wth a onetme refllable rce and saladgreat servce fast frendly and effcent decently prced for what you get,0.9668,Good
Tom Sushi,Sushi,"1175 Davie St, Vancouver, BC V6E",BC,49.2816505,-123.1326617,5.0,on dave street there s a small sush place that s well lt and the aesthetc s very modern t makes a small place not crowded and spacous somehow you can see all the chefs or sush masters workng together and everybody s pretty attentve especally our watress june when our food arrved t was presented wth a lttle bt of flar and the food tself was delcous especally the katsu would go agan,0.8402,Good
Dinesty Dumpling House (Burnaby),Chinese,"4501 Kingsway #104, Burnaby, BC V5H",BC,49.2302826,-123.0039907,4.0,good food at decent prces hadnt been here n years we had dne n dnner our ratng s based on stars as the hghestfood decent portons wth suffcent seafood fy the menu sad prawns whch s really shrmp for of the dshes we ordered dumplngs were okayambence value customer servce go early as there can be wats theres metered parkng s on kngsway,0.7717,Good
Dinesty Dumpling House (Burnaby),Chinese,"4501 Kingsway #104, Burnaby, BC V5H",BC,49.2302826,-123.0039907,4.0,the great steamed dumplngs are tasty as expected the darkened truffle ones are a novelty and taste ok assume you must lke truffle the green beans w mnced pork were delcous the good fred rce the bad servce s slow to st you even when they had avalable tables and very nosy more than usual busy places perhaps the acoustcs of the restaurant bottom lne we wll go agan but maybe less busy part of the dayweekok we went agan sat may when t opened at pm defntely less nosy and more enjoyable experence food came fast and servce was better added egg yolkcustard buns whch my wfe thought was pretty good though pnk pearls dm sum restaurant s stll better also got small hot and sour soup whch thought was very tasty,0.9839,Good
Dinesty Dumpling House (Burnaby),Chinese,"4501 Kingsway #104, Burnaby, BC V5H",BC,49.2302826,-123.0039907,4.0,nce spacous restaurant for gettng a huge varety of shanghanesetawanese food the robot server was cool for the kdsthe xlbs were great the vegges were plentful and the beef noodle soup was also pretty good great famly restaurant,0.967,Good
Dinesty Dumpling House (Burnaby),Chinese,"4501 Kingsway #104, Burnaby, BC V5H",BC,49.2302826,-123.0039907,4.0,ts been years pre covd snce we last vsted the rchmond locaton came on a whm for dnner at pm on a sunday note last call s pm ts stll a sold choce for good dumplngs noodles and other dshes the beef roll was perfectly done and flakey we found the rce cakes and pork chops to be a bt too saucy and needed a bt more fre to brng the flavour we shared an ancent bol chl fsh whch was brmmng wth fsh and veg wonderful flavour that remembered,0.8958,Good
Dinesty Dumpling House (Burnaby),Chinese,"4501 Kingsway #104, Burnaby, BC V5H",BC,49.2302826,-123.0039907,4.0,ordered the xao long bao pork soup dumplngs and a fred noodles dsh the food tasted fne as expected but mo the prces are hgh and the porton sze of the noodle dsh s qute small the washroom was clean but the bathroom practces of the customers were unsantary they dont flush the tolet and dont wash hands afterwards,0.5859,Good
Harambe Restaurant,African,"2149 Commercial Drive, Vancouver, BC V5N 4B3",BC,49.2655668,-123.0699715,3.0,t was our frst wth ethopan cusne and ths restaurant ambence was the best gvng a tradtonal touch n the way dshes were dsplayedpeanut soup tasted amazng platter porton had a lttle bt of everythng for both veg and non veg they even offered choces of curres for the non veg platter where we could choose some of the dshes we lked as we do not consume beefnjera was hghly sour n taste and not sure f that s how t usually tastes and that was the only tradtonal bread avalable the sour taste was not that appealng to few of usthe porton sze s very small compared to prce over all an okay experence,0.9207,Good
Harambe Restaurant,African,"2149 Commercial Drive, Vancouver, BC V5N 4B3",BC,49.2655668,-123.0699715,4.0,great taste and very authentc honey wne s not overly sweet and home made we had ktfo and shared a one persons chef specal great tmes defntely my go to place for ethopan food,0.9263,Good
Harambe Restaurant,African,"2149 Commercial Drive, Vancouver, BC V5N 4B3",BC,49.2655668,-123.0699715,1.0,my frends and recently had the opportunty to dne at harambe ethopan restaurant and must say t was a dsappontng experence we had hgh hopes for ths place but unfortunately we encountered a few ssues that left me wth a bad taste n my mouth qute lterallyfrst and foremost the njera a tradtonal ethopan flatbread was not up to par t had a rather unpleasant sour taste whch took away from the overall enjoyment of the meal one of the spnach sde dshes too was sour and stayed away from a second helpng of that dshto make matters worse one of my frends found a fly n ther drnk attached s the pcture of t ths was not only unappetzng but also a major hygene concern ts unacceptable for a restaurant to serve beverages wth nsects n them and t defntely affected our dnng experence worst part the watress ntally argued that t wasnt a fly untl she saw t herselfbut the most dsturbng ncdent occurred when our watress dpped her fnger tp nto our drnk to scoop somethng out ths was a complete breach of basc food handlng practces and left us feelng extremely uncomfortable ts essental for the staff to mantan proper hygene standards and ths ncdent was a glarng volatongven these experences regret to say that would not consder returnng to harambe ethopan restaurant the ssues we encountered were too sgnfcant to overlook and they greatly mpacted our overall mpresson of the place value cleanlness qualty and attentve servce when dnng out and unfortunately ths restaurant faled to meet these expectatons hope the management of harambe ethopan restaurant takes these concerns serously and works towards mprovng ther food qualty and hygene practces untl then would advse potental dners to exercse cauton when consderng ths establshment for a meal,-0.9754,Bad
Harambe Restaurant,African,"2149 Commercial Drive, Vancouver, BC V5N 4B3",BC,49.2655668,-123.0699715,5.0,love ths restaurant especally the fsh platter t melts on you tongue also lke ther tea very much and that they dsplqy art on the walls got nspred by t,0.872,Good
Harambe Restaurant,African,"2149 Commercial Drive, Vancouver, BC V5N 4B3",BC,49.2655668,-123.0699715,4.0,my frst tme havng ethopan food the restaurant had good ambance and bonus ponts for good lghtng at the table servce was frendly but not attentve took multple asks to get water and t was slow food was good just dont thnk ts my palette dumaskl soup was my favourte a sweet soup wth a lttle kck to t chefs choce combnaton platter for two people was a great way to sample dfferent dshes lked ths the ye assa tbs fsh remnded me of chnese fsh dshes the njera s lke a less mld sourdough made nto a steamed tortlla wth bread consstency not my favourte but beleve ts personal taste as my frends lked t our meal came to after tps for people,0.9887,Good
BT Cafe 大拇指餐廳,Chinese,"920 Kingsway, Vancouver, BC V5V 3C4",BC,49.2542794,-123.0851718,4.0,a hole n the wall restaurant that serves hk cafe food ther portons were decent and at affordable prces the dshes we had were pretty good knd of exceeded my expectatons very satsfyng,0.8553,Good
BT Cafe 大拇指餐廳,Chinese,"920 Kingsway, Vancouver, BC V5V 3C4",BC,49.2542794,-123.0851718,3.0,wouldnt know ths place exsts because ts almost a hole n the wall type of store front hours are qute short compared to other hk style cafes they open at am but breakfast menu s only avalable untl am so really you only have mn wndow to order from the breakfast menu at openng tme half of the restaurant flled up already and by am all tables are flled mostly locals from the area that knows the menu by heart standard prcng food and servce ts not wowng for someone lke me whos not from the area but thnk ts a great opton for those who lve close by ordered the two choce wth pork cutlet and basa fllet the fsh was fred to tender but the pork was thn and tough usually other hk style cafes was red or whte soup to choose from aka cream or russan borscht but they only offer one choce of soup whch was cream soup today,0.657,Good
BT Cafe 大拇指餐廳,Chinese,"920 Kingsway, Vancouver, BC V5V 3C4",BC,49.2542794,-123.0851718,5.0,bt cafe s a hdden gem that harks back to tradtonal famlyowned neghbourhood cafes n s era n hong kong ths cafe has a good varety of dshes on ther menu ncludng clubhouse sandwch mx match fsh soup noodles fred noodles and fred rce even steamed egg puddng servce s quck and effcent seatng s typcal and a bt on the cramped sde but you are here for delcous food at a great value not a place to socalze wth frends prcng s low by standards but portons are generous so they delver great value wll defntely be back to try other dshes ncludng breakfast ab menu,0.9898,Good
BT Cafe 大拇指餐廳,Chinese,"920 Kingsway, Vancouver, BC V5V 3C4",BC,49.2542794,-123.0851718,5.0,bt cafe s one of the best oldschool hong kong style cafe restaurants on kngsway they have been here forever you wll not beleve the sze of ther dshes when you look at the bll prepandemc prces yet always bg portons food s typcal cantonese tastes from decades past and nothng fancy fast nexpensve and always relable best meals on a budget n vancouver and the staff are always frendly too,0.9118,Good
BT Cafe 大拇指餐廳,Chinese,"920 Kingsway, Vancouver, BC V5V 3C4",BC,49.2542794,-123.0851718,5.0,love ther stone pot classc hk style restaurant far prce for very generous portons frendly and speedy servce hghly recommended plenty of free street parkng nearby,0.9581,Good
Sushi Ville,Japanese,"2068 Commercial Drive, Vancouver, BC V5N 1L4",BC,49.2663588,-123.0695003,4.0,frst tme tryng out ths restaurant took a whle to pck up my order because there was only one chef makng all the sush the sush rce was a bt hard for my lkng otherwse everythng was pretty sold,0.7269,Good
Sushi Ville,Japanese,"2068 Commercial Drive, Vancouver, BC V5N 1L4",BC,49.2663588,-123.0695003,4.0,lke the layout of the restaurant and the benches for seatng tasty rollsgood szed portons not great servce slow and t wasnt busy when dned overall a postve experence would return for more,0.4226,Bad
Sushi Ville,Japanese,"2068 Commercial Drive, Vancouver, BC V5N 1L4",BC,49.2663588,-123.0695003,3.0,had the party tray and the taste was good and standard for all sush flavours the rolls were knda loosely made though so the sush came already wth lots of the maks fallng apart at the edges other than that t was good take out sush,0.7845,Good
Sushi Ville,Japanese,"2068 Commercial Drive, Vancouver, BC V5N 1L4",BC,49.2663588,-123.0695003,4.0,dd presentaton s great the volcano rolls came wth dry ce on water e smokng the sweet potato eb tastes very fresh and the seafood noodles has a delcous sweet sauce to t,0.9468,Good
Sushi Ville,Japanese,"2068 Commercial Drive, Vancouver, BC V5N 1L4",BC,49.2663588,-123.0695003,4.0,perfect late nght sush fx the mso wasnt the best the mak was good was sat promptly and ts table servce terrfc value,0.8286,Good
Uma Sushi,Sushi,"450 W 8th Ave, Vancouver, BC V5Y",BC,49.2637907,-123.1137599,5.0,food portons were bgger than expected the donbur were very fllnglots of vegetable optons and salads for eatng healthy the staff were so frendly and organzed recommend,0.8525,Good
Uma Sushi,Sushi,"450 W 8th Ave, Vancouver, BC V5Y",BC,49.2637907,-123.1137599,5.0,hdden gem spot for sure ths s the place f youre lookng for somethng a lttle more hgh qualty than your usual cheap lunch sush place everythng s super fresh slghtly hgher prce pont but pretty worth mo the un ngr s bomb,0.7269,Good
Uma Sushi,Sushi,"450 W 8th Ave, Vancouver, BC V5Y",BC,49.2637907,-123.1137599,5.0,had a lovely dnner wth my sster at uma sush today she ordered the hmawar donbur wth extra cured egg yolk and mso soup whle had the shrom donbur wth extra mso soupthe donbur was excellent the fsh was very fresh and tasty you can also feel the sweetness and the texture from the slces the porton was also great for mewe also ordered a small plate of tako wasab for appetzer hghly recommend ths dsh f youre a fan of raw octopus and wasab uma sushs tako wasab was hands down the best ve had n vancouver so faroverall food was excellent reasonable prce and the great servcewere defntely comng back soon,0.9892,Good
Uma Sushi,Sushi,"450 W 8th Ave, Vancouver, BC V5Y",BC,49.2637907,-123.1137599,5.0,fsh was very fresh and the rce was seasoned ncely lke t also that the peces are not too huge that t fts n one bte proportons between the sashm and rce was perfect alsoplace s pretty small and very crowded on meal tme make sure you get early they have bar seats though so f youre alone ts easer to fnd a seat,0.941,Good
Uma Sushi,Sushi,"450 W 8th Ave, Vancouver, BC V5Y",BC,49.2637907,-123.1137599,5.0,such a pleasure to be able to come to uma agan come once a month everytme m back ts so good to see ths place s busy all the tme ts really wonderful chef png curates fresh fsh selectons weekly and come f you lke explorng new thngs ths week tred the cooked hamach cheek and the tuna tatak the abur sush s also amazng eat so much m stuffed everytme,0.964,Good
Ginger Sushi,Japanese,"1437 Commercial Drive, Vancouver, BC V5L 3X8",BC,49.2717096,-123.0697506,4.0,we decded to take a sunday walk along commercal drve wth our dog t was wet and rany and we were lucky to come across a dry table outsde of gnger sush we ordered a few tems the tea was served hot and perfect for ths wet afternoon the tuna and salmon sashm was fresh the mso soup hot the tempura crspy and sauce perfect the house roll negtoro roll and spcy tuna were all yummy they had a good rce to fsh rato the restaurant s a nce lttle restaurant servce was good f you have a sush cravng dont hestate to try t here,0.9751,Good
Ginger Sushi,Japanese,"1437 Commercial Drive, Vancouver, BC V5L 3X8",BC,49.2717096,-123.0697506,5.0,very lovely locaton for fresh japanese food sashm don and sush set were very fresh and porton sze was greatnotably there are not too many tables to be exact and seatng can be qute cramped durng busy hours but the server was very frendly and patent the entre tme wll come agan,0.9029,Good
Ginger Sushi,Japanese,"1437 Commercial Drive, Vancouver, BC V5L 3X8",BC,49.2717096,-123.0697506,5.0,ths place has such good chcken teryak sooo yummy everythng s super fresh ths a great sush place on the drve,0.9485,Good
Ginger Sushi,Japanese,"1437 Commercial Drive, Vancouver, BC V5L 3X8",BC,49.2717096,-123.0697506,5.0,gnger sush s the best freshest sush for tny prces the portons are great love ther avocado roll and salmon rolls the salmon portons are always out of ths world,0.926,Good
Ginger Sushi,Japanese,"1437 Commercial Drive, Vancouver, BC V5L 3X8",BC,49.2717096,-123.0697506,5.0,delcous food and excellent servce vsted ths place last saturday ordered t togo server was very frendly she explaned the ngredents well really enjoyed the meal yumgotta come back for more cheers,0.9637,Good
Tacofino Kitsilano,Mexican,"1909 W 4th Ave, Vancouver, BC V6J 1M7",BC,49.2682619,-123.1483231,5.0,person takng my order was super frendly he recommended the crspy chcken burrto so went wth t t was pretty good but a lttle bland they had some sauce n the burrto whch wshed they used more of but overall stll a tasty bte loved the dfferent textures that came n the burrto the chcken was defntely crspy and came wth a bg crunch also got tater tots can never go wrong wth those,0.9649,Good
Tacofino Kitsilano,Mexican,"1909 W 4th Ave, Vancouver, BC V6J 1M7",BC,49.2682619,-123.1483231,5.0,tasty tacos and burrtos was very fllng and the ambance of the place was also qute nce,0.4754,Bad
Tacofino Kitsilano,Mexican,"1909 W 4th Ave, Vancouver, BC V6J 1M7",BC,49.2682619,-123.1483231,5.0,the ngredents are really fresh here the fred pacfc cod s very crsp and not oly t fts perfectly n the taco the crspy chcken burrto was also very well wrapped and has dfferent textures when youre havng the dsh the taco was great but td be best to get more than one or everythng falls out when only one taco s n a togo box,0.9252,Good
Tacofino Kitsilano,Mexican,"1909 W 4th Ave, Vancouver, BC V6J 1M7",BC,49.2682619,-123.1483231,5.0,as always tacofno does not dsappont ths was my frst tme at the kts locaton and the food qualty s as great as remember and theres a decent amount of seatng avalable staff were very nce and quck to clean up tables to ensure they were santzed between uses ths locaton s much more low key and defntely has a more relaxed envronment compared to gastown and hastngs but thnk prefer that t feels more welcomng,0.9269,Good
Tacofino Kitsilano,Mexican,"1909 W 4th Ave, Vancouver, BC V6J 1M7",BC,49.2682619,-123.1483231,3.0,f t ant broke dont fx t bummed ther amazng soft and crunchy beef taco changed ts made wth ground beef now nstead of the steak bts that made t so epc before the staff tells me m not the only dsapponted customer so hopefully management wll consder brngng back the prevous verson bummer that t has the same name too so ddnt know untl after orderng,0.8434,Good
ChongQing Restaurant (Commercial Dr),Chinese,"2808 Commercial Dr, Vancouver, BC V5N",BC,49.2593044,-123.0695147,4.0,ther gnger beef s packed wth fragrant spced sweet and mldly spcy flavour delcous standard str fred vegges the rce was on the harder drer sde and not fluffy and prefer my rce wth more water content when steamed other than that t was a pretty wonderful chnese food meal,0.9274,Good
ChongQing Restaurant (Commercial Dr),Chinese,"2808 Commercial Dr, Vancouver, BC V5N",BC,49.2593044,-123.0695147,3.0,the food here s qute nconsstent for example the chcken corn soup s refreshng but the beef n the gnger beef lunch combo got was too welldone and got ncredbly chewy not great wouldnt recommend eatng the larger dshes f these smaller dshes have such average qualty the staff were very welcomng whch s nce,0.6581,Good
ChongQing Restaurant (Commercial Dr),Chinese,"2808 Commercial Dr, Vancouver, BC V5N",BC,49.2593044,-123.0695147,4.0,all good casual famly restaurant clean and brght servce was professonal effcent quet food was very good wth the best gnger beef have had n a very long tme wll happly return prces are to per tem whch s standard these days but the portons matched the prce,0.8979,Good
ChongQing Restaurant (Commercial Dr),Chinese,"2808 Commercial Dr, Vancouver, BC V5N",BC,49.2593044,-123.0695147,5.0,am really mpressed wth the food t s way better than hons and kents ktchen level of spcness was perfect,0.8748,Good
