Restaurant_name,Category,Address,Province,Latitude,Longitude,Rating,Review
I Love Sushi,Sushi Bars,"3622 Eastgate Drive Regina, SK S4Z 1A5 Canada",SK,50.4515056,-104.531203,3,The buffet was cold. Food looked like it’s been a while since it was refilled. Kinda disappointed. The sushi was very good. Tempura shrimp was very good. Salmon 🍣 was tasty. The restaurant needs to clean up the doors and windows were very dirty. If u go make sure u order sushi. That filled me up. Service was not the best. Ran out of water and ginger and wasabi. Not once but twice.
I Love Sushi,Sushi Bars,"3622 Eastgate Drive Regina, SK S4Z 1A5 Canada",SK,50.4515056,-104.531203,4,"Very good place to find Chinese food. Sushi was great. Takes a while for you to get the food but other than that, it was a very nice place."
I Love Sushi,Sushi Bars,"3622 Eastgate Drive Regina, SK S4Z 1A5 Canada",SK,50.4515056,-104.531203,1,"I haven’t been to I love sushi since 2014 and decided to go out with my wife on a Saturday. All I really like is sashimi since I don’t eat rice and stick with a very low carb diet. I put in one order at 5:58 for 12 pieces of sashimi and it didn’t arrive until 6:40! I had to go ask the front of staff where the order was twice. The lady didn’t seem to really care too much and talked to the kitchen staff. She came back and told me “later later” I did put in two more orders since I thought they might’ve missed the original order. I had to speak to her a second time,  and she grabbed the iPad from us and seemed annoyed that we kept bothering her. After speaking with the waitress directly, who was serving our table our orders finally came. I was so disappointed with the quality of the food here. The sashimi was mush and not high quality, very small bite sized pieces and I completely lost my appetite after reading some people got food poisoning here. I’m not really sure what happened to this place because back in 2014 I was a satisfied customer. The washrooms were very dirty as well. Definitely not coming back to this place ever again. Makes me really sad to write this review.  Feels like I wasted $66 on poor service and poor food."
I Love Sushi,Sushi Bars,"3622 Eastgate Drive Regina, SK S4Z 1A5 Canada",SK,50.4515056,-104.531203,5,"I Love Sushi really gives meaning to their name.
I visited them again during a very busy time, and while service was slow due to so many people ordering with limited staff working, the 30-45 minute wait time between Sushi orders is very worthwhile to me because it is so good and fresh.  But there is also a Chinese buffet that you can have between ordering or as an appetizer.
On a regular day with a few other customers,  the wait time after ordering is amazingly fast.  We ordered several different dishes and had them all served within 10 minutes.
The staff also deserve high praise, doing their best to multitask as servers, taking care of customers' needs, clearing tables and setting up for the next customer, and running the till.  All with a smile and a friendly attitude.
The quality of the food is where they really shine. Fresh ingredients, time and care in preparation, and presentation are very important, and it all shows with their sushi.  I can't wait until my next visit to this restaurant."
I Love Sushi,Sushi Bars,"3622 Eastgate Drive Regina, SK S4Z 1A5 Canada",SK,50.4515056,-104.531203,1,"As many have already commented, I will pass the comments and make a recommendation to the business owner. You can limit the total pieces of sashimi one adult can order like what Miso Ya is doing. You don’t have to use a long-waiting (45min waiting, plus thin-cut, lowing number of pieces  customer ordered) strategy to lower the service and food quality. There’s always a better way to cut the cost for your business."
Boston Pizza,Pizza,"545 Albert Street N Regina, SK S4R 8E2 Canada",SK,50.4858966,-104.6176077,5,"Every Boston Pizza in the city of Regina has a unique self representation. At this location, the seats give off an old-school vibe. The artwork displayed on the walls gives it a relaxed look with a hint or artistic sofistication....""caughs while holding on to mustache"".... the staff members are friendly, professional, and knowledgeable about their products. The food was good, I was going for something light and I sure was not disappointed."
Boston Pizza,Pizza,"545 Albert Street N Regina, SK S4R 8E2 Canada",SK,50.4858966,-104.6176077,5,"Food was great as always, friendly staff, fast delivery of food to tables! I believe our servers name was Dexter, he was great. Very professional, friendly, polite, and was great with my baby! You’re doing awesome!"
Boston Pizza,Pizza,"545 Albert Street N Regina, SK S4R 8E2 Canada",SK,50.4858966,-104.6176077,1,"Ordered a ham and pineapple, it appears they made a cheese pizza, and then put ham and pineapple on top after coming out of oven, then a quick reheat. The toppings fell off while eating it.
Should have got a frozen pizza instead.
Boston Pizza Food quality over the years has become a joke. Only senior citizens with a couple taste buds remaining like this factory food."
Boston Pizza,Pizza,"545 Albert Street N Regina, SK S4R 8E2 Canada",SK,50.4858966,-104.6176077,1,"Rude customer service and not great food. Upon entry, the lady manager/host was condescending and trying to be funny when I couldn’t find my guest. The burger on special tasted pre-made and old, bun was stale and I’ve never had so many onions in my life. Atleast the kettle chips were good."
Boston Pizza,Pizza,"545 Albert Street N Regina, SK S4R 8E2 Canada",SK,50.4858966,-104.6176077,5,It was a very peaceful and relaxing  stop for dinner. Service and food was exceptional as expected. Will be back again.
Fiesta Filipino Bakeries,Bakeries,"2926 13th Avenue Regina, SK S4T 1N7 Canada",SK,50.44562,-104.6234592,5,"Delicious, authentic Filipino cuisine!
I visited today and had the Chicken Adobo, it was rich and so tender and delicious. My friend had the Pork Menudo and it was unreal, the spices were perfect!"
Fiesta Filipino Bakeries,Bakeries,"2926 13th Avenue Regina, SK S4T 1N7 Canada",SK,50.44562,-104.6234592,5,The food was fantastic & delicious.The pancit was to die for.The pork menudo was masarap.we really enjoyed our dining experienced.Steve&Joi
Fiesta Filipino Bakeries,Bakeries,"2926 13th Avenue Regina, SK S4T 1N7 Canada",SK,50.44562,-104.6234592,5,Love the food here!!! Great staff as well. Worth every single pennies you spent😊
Fiesta Filipino Bakeries,Bakeries,"2926 13th Avenue Regina, SK S4T 1N7 Canada",SK,50.44562,-104.6234592,1,"Super great place to sit in silence, while not eating anything.

Popped in for what we hoped would be pancit and other nice treats. Sat at one of the three tables. Woman behind counter did not acknowledge us at all. We sat there for 6 or 7 minutes while she did something at the counter, then we just packed up and left. Lame."
Fiesta Filipino Bakeries,Bakeries,"2926 13th Avenue Regina, SK S4T 1N7 Canada",SK,50.44562,-104.6234592,5,Took an employee and his son here.  We loved the food and had fantastic friendly service.  I highly recommend this place.  We will be back.
Four Seas Restaurant,Chinese,"1779 Rose Street Regina, SK S4P 1Z4 Canada",SK,50.4508418,-104.6076187,4,"The dishes could have been more flavourful. It's not as good as dim sum in bigger cities but for our city, I'd say it's the best dim sum place we've got. The service was great."
Four Seas Restaurant,Chinese,"1779 Rose Street Regina, SK S4P 1Z4 Canada",SK,50.4508418,-104.6076187,5,I went for lunch here and had a good meal with reasonable prices. We did the dim sum option and had nothing but good food. The service was also very good and prompt. Would be interesting to see their dinner menu.
Four Seas Restaurant,Chinese,"1779 Rose Street Regina, SK S4P 1Z4 Canada",SK,50.4508418,-104.6076187,5,"Excellent dim sum. I took my friend from Edmonton and we both agreed: much better than Edmonton!! Fresh, tasty and good portions. I enjoyed all the dishes ( 7 between the 2 of us)!!"
Four Seas Restaurant,Chinese,"1779 Rose Street Regina, SK S4P 1Z4 Canada",SK,50.4508418,-104.6076187,5,"If you’re looking for authentic and really good tasting Dim Sum, this resto is for you! The Dim Sum, especially on the weekend specials, are very fresh, tasty, and well made. The exterior facade and OG part of the resto can be considered old and intimidating by new patrons as it’s a bit dated and has the “hole in a wall” vibe but for Anyone who grew up in Asia, this is the look of a “mom&pop” store where you will be served food cooked for family and not commercialized food like so many restos in Regina do nowadays. The service is topnotch and the food comes out real quick. Will definitely recommend!!!"
Four Seas Restaurant,Chinese,"1779 Rose Street Regina, SK S4P 1Z4 Canada",SK,50.4508418,-104.6076187,4,"Food is delicious. So many dishes that you don't see anywhere else. Not your standard Americanized Chinese food. If your go to is chicken balls and fried rice, this may not be the place for you. They do it differently and it is awesome."
The Green Spot Cafe,Vegetarian,"1812 Hamilton Street Regina, SK S4P 2B8 Canada",SK,50.4499904,-104.6096445,5,"I adore this Cafe! Great atmosphere and the cheesecakes are delicious! Though I personally didn't like the cinnamon buns, they tasted more like donuts.
Highly recommended to meet up with friends and enjoy a lovely treat."
The Green Spot Cafe,Vegetarian,"1812 Hamilton Street Regina, SK S4P 2B8 Canada",SK,50.4499904,-104.6096445,4,"The coffee is good and it has a great view! I was able to find a place to sit on a weekday, so it might not get as crowded as expected."
The Green Spot Cafe,Vegetarian,"1812 Hamilton Street Regina, SK S4P 2B8 Canada",SK,50.4499904,-104.6096445,5,Stopped for a coffee. It was a great environment and the service was perfect. I sometimes do not like the upsell but the addition of cinnamon buns put the coffee date over the top!!!
The Green Spot Cafe,Vegetarian,"1812 Hamilton Street Regina, SK S4P 2B8 Canada",SK,50.4499904,-104.6096445,5,"Their cinnamon bun is well known. The morning seems much busier than lunch time. I also tried their cheese cakes, good with black coffee."
The Green Spot Cafe,Vegetarian,"1812 Hamilton Street Regina, SK S4P 2B8 Canada",SK,50.4499904,-104.6096445,5,"This was a welcoming and sociable environment to have my morning coffee along with a delicious, warm cinnamon bun. The employees are friendly and helpful and put care into their food. Would definitely recommend this place on Saturday morning for the buns!"
Da India Curry House,Indian,"806 Victoria Avenue Regina, SK S4N 0R6 Canada",SK,50.4473898,-104.5925705,5,"My husband brought me here as it’s his favourite place in Regina. Nice atmosphere, great service & incredible food!! Cannot get over the beautiful flavours! Definitely worth visiting!"
Da India Curry House,Indian,"806 Victoria Avenue Regina, SK S4N 0R6 Canada",SK,50.4473898,-104.5925705,5,"It is our third time here, and we loved it every time! Manmeet served us here in the last two times, and we really enjoyed the service as well.
The food is plenty, delicious, and served beautifully!"
Da India Curry House,Indian,"806 Victoria Avenue Regina, SK S4N 0R6 Canada",SK,50.4473898,-104.5925705,5,A good Indian restaurant with authentic Indian taste! Great service with a smile! Kapil and the team is doing a good job!
Da India Curry House,Indian,"806 Victoria Avenue Regina, SK S4N 0R6 Canada",SK,50.4473898,-104.5925705,5,"We had the butter chicken combo and lamb dhaba curry with garlic naan. I was looking for a curry that was very spicy to fulfill my needs and the DHABA CURRY absolutely met my spice level 🔥. Butter chicken was bomb. They were both a little salty, but perfect with rice and naan. The prices were very reasonable. Convenient parking space right behind the building. 100% recommended!"
Da India Curry House,Indian,"806 Victoria Avenue Regina, SK S4N 0R6 Canada",SK,50.4473898,-104.5925705,5,You will not regret if you came here. Because everything is delicious and it is best restaurant in regina city
Tim Hortons,Coffee & Tea,"2102 11th Ave Unit 11a Regina, SK S4P 3Y6 Canada",SK,50.4511282,-104.6113445,1,"Avoid this location. There’s many others in the area that you can go to. It’s ghetto, dirty and dangerous. Ordered a bagel today and it tasted like cigarettes. The person who made it must’ve not been wearing gloves and just came back from a smoke. Disgusting"
Tim Hortons,Coffee & Tea,"2102 11th Ave Unit 11a Regina, SK S4P 3Y6 Canada",SK,50.4511282,-104.6113445,5,Always very Nice and Sweet peoples there to treat you very well and Coffee my favourite one is 1Milk + 1Sugar Small one .
Tim Hortons,Coffee & Tea,"2102 11th Ave Unit 11a Regina, SK S4P 3Y6 Canada",SK,50.4511282,-104.6113445,4,"The pizza at this place was amazing! The crust was crispy on the outside and chewy on the inside, and the toppings were plentiful and flavorful. I highly recommend trying the margherita pizza."
Tim Hortons,Coffee & Tea,"2102 11th Ave Unit 11a Regina, SK S4P 3Y6 Canada",SK,50.4511282,-104.6113445,1,"The guy who is supposed to clean the place,was cleaning the floor with a broom,than he used the same broom to clean the tables.
Staff didn't want to open the bathroom for customers when they asked. Very weird attitude to their visitors"
Tim Hortons,Coffee & Tea,"2102 11th Ave Unit 11a Regina, SK S4P 3Y6 Canada",SK,50.4511282,-104.6113445,5,"Every time I go there I get great services,love their coffee 😊 ,good parking,"
Mallard Cottage,Canadian (New),"8 Barrows Road St. John's, NL A1A 1G8 Canada",NL,47.5815956,-52.6784544,4,"The food was excellent. Taste was great and everything was cooked perfectly. We particularly enjoyed the cod thongues, the scallops crudo and the pork belly.
We where in a little and quiet side room, which we really loved. It felt cosy.
However, the service staff didn't come very often in our room, so we sometimes had to wait a few minutes for service. They sometimes forgot to take our plates away when we finished eating. We were also advised that the portions were very small and that we needed to order more, but ended up with too much food that we couldn't finish (we both took 1 appetizer, 1 side and 1 main dish and shared 1 extra appetizer). Staff was kind, but overall, service could be improved.

We recommend booking a few days in advance.

Definitely recommend this place if you want to eat a great meal and are prepared to pay a good amount."
Mallard Cottage,Canadian (New),"8 Barrows Road St. John's, NL A1A 1G8 Canada",NL,47.5815956,-52.6784544,5,"Class act all the way here. Doesn’t hurt that it’s a stones throw away from Quidi Vidi Brewery for some pre-dinner drinks, either.

Seriously, though, the service here was kind and thoughtful, and the food matched the rustic decor, the reputation for which precedes this place.

Suppose the only thing the people to watch out for is, you’re gonna have a hard time coming in here if you’re over 6 1/2 feet tall, but then again, you can squeeze your way through the hallways and into the main dining room, where everything opens up and you get a nice view onto an open kitchen."
Mallard Cottage,Canadian (New),"8 Barrows Road St. John's, NL A1A 1G8 Canada",NL,47.5815956,-52.6784544,4,"Cute historic restaurant. 2 locals I met suggested I come here for some of the best food in St John's.

While I really enjoyed the good service and atmosphere, the food wasn't as impressive as I expected. The lobster thermidor was difficult to eat without the right cutlery and because it was just a half portion, I was left wanting. The scallop crudo was great, but I've also had better elsewhere.

Overall, great experience but just lacking a little something extraordinary."
Mallard Cottage,Canadian (New),"8 Barrows Road St. John's, NL A1A 1G8 Canada",NL,47.5815956,-52.6784544,5,"I have visited Mallard Cottage a number of times and I have yet to be disappointed! We visited a couple weeks ago on my fathers birthday and the brunch was exceptional! We had the French toast, Fish cakes & taters, Steak & Eggs, & Eggs Benedict. They were cooked excellent and all delicious. You can definitely tell they use good quality products at Mallard Cottage."
Mallard Cottage,Canadian (New),"8 Barrows Road St. John's, NL A1A 1G8 Canada",NL,47.5815956,-52.6784544,4,"Food here was delicious, and the setting and building in Quidi Vidi are gorgeous. Cocktails and wine were excellent, and we shared scallops crudo, beets, hanger steak and some particularly delicious potatoes roasted in honey. A delectable lemon meringue pie with raspberry rounded off our meal. Service was slow, with gaps between courses, and we struggled to get a table quickly - despite calling on the day and being told their online platform isn’t very good, but assured that if we called 15 minutes ahead of arrival we’d be served. In reality this was not true and we ended up waiting a long time, almost missing the opportunity to eat. Food was spectacular, service was lacking."
Bernard Stanley Gastropub,Gastropubs,"223 Duckwoth Street Saint John's, NL A1C 6N1 Canada",NL,47.5669561,-52.7047114,5,"Excellent food quality, flavor, and portion sizes! We were so impressed - everything was incredibly fresh and delicious. The service was also excellent from Hailey! We got 2 burgers (and they accommodated my lettuce bun for no charge), the cod bites, and the UNREAL chowder!"
Bernard Stanley Gastropub,Gastropubs,"223 Duckwoth Street Saint John's, NL A1C 6N1 Canada",NL,47.5669561,-52.7047114,3,"The reservation we made wasn't recorded but they got us a table. Table was by a beam so we moved to another one which was much better.

We ordered 3 appetizers and a main each. The apps were wonton nachos, bacon wrapped Buffalo chicken stuffed jalapeño poppers, and spicy shrimp. The food looked amazing and tasted amazing but the portions were a little underwhelming, especially the shrimp. 6 shrimp with sauce for $18 seems a little steep but, as I said, the flavor was fantastic. The apps took long to come out as the had originally burned our nachos and the ones we received seem to be overcooked still. It also had a lot of pulled pork and toppings under the wontons so it was basically half and half toppings to wontons.

We both ordered burgers, i got the Pierogi burger and she got the Geraldine Hot Honey Southern Fried Chicken burger. They both cane with fries and spicy ketchup which was awesome, really enjoyed the spicy ketchup. My Pierogi burger was pretty good, burger patty was a little overcooked but still juicy and well seasoned. Her burger was a little less impressive. It came with coleslaw which was large chunks of cabbage which had a bitter taste. The batter on the chicken wasn't that good either but the sauce was the best part, she didn't even finish half of it due to the coleslaw tasting so bad. Hers meal was 24 and mine was 23.

Overall, the food was fairly good but the apps pricing was a turn off. Don't think we'll be returning but it is worth a try."
Bernard Stanley Gastropub,Gastropubs,"223 Duckwoth Street Saint John's, NL A1C 6N1 Canada",NL,47.5669561,-52.7047114,4,the server was super nice but we wished the fries were better fried and bigger. we loved the curry sandwich though!
Bernard Stanley Gastropub,Gastropubs,"223 Duckwoth Street Saint John's, NL A1C 6N1 Canada",NL,47.5669561,-52.7047114,4,"Absolutely great. Entrées we’re delicious, chowder was killer. The dessert was meh, kinda dry. Will be back for sure."
Bernard Stanley Gastropub,Gastropubs,"223 Duckwoth Street Saint John's, NL A1C 6N1 Canada",NL,47.5669561,-52.7047114,5,"Huge portions, incredible food. If you are dining with two people split a burger - they are too much for a single meal."
Chinched,Canadian (New),"5 Bates Hill St. John's, NL A1C 4B5 Canada",NL,47.5627271,-52.7104911,5,"I LOVE THIS PLACE! Amazing music and atmosphere. I started with the strawberry fields (cocktail special) created by Danny (best bartender ever!). I had pig ears with buffalo sauce. Sooo crispy + good. I tried the duck. Delicious! Had the punch cocktail SO YUM. Overall just so so impressed by the taste and presentation of everything (the cocktails had dried flowers, so cute) and the PEOPLE! Such lovely staff and the owner Michelle is such a down to earth sweetheart! You must come here!!!!"
Chinched,Canadian (New),"5 Bates Hill St. John's, NL A1C 4B5 Canada",NL,47.5627271,-52.7104911,4,"Food has always been good, and I gave it a 5-star rating 4 years ago. However, I am back to change it to a 4-star rating now because I feel really hurt. I have celebrated my birthday three times here in the past, but this year, I am extremely disappointed. We made a reservation a week before my birthday, but when we arrived on time, the waitress informed us that they were 'busy' and seated me at a table facing the washroom. I politely requested a different seat for my birthday, but she refused to accommodate my request, not even pretending to do so. Throughout the meal, the washroom door remained open, which was highly unpleasant. Furthermore, the waitress used an uncomfortable tone while reiterating how busy they were and insisted that we finish the meal within 1.5 hours, even though we had just sat down. After placing our food order, she did not bother to check on us or inquire about the quality of the food. When she changed the water bottle, it was done hastily and with a hint of rudeness. Her fingers even touched the inside of the bottle, yet she said nothing and left it on our table. When we finished our main dishes, only one dessert arrived instead of the two we had ordered. Not wanting my partner to witness me eating the cake alone, we had to wait for someone else to check the table and inform them of our missing order. Despite the disappointing experience, we still tipped 18% for the meal. However, this birthday experience has left me deeply hurt in numerous ways. I used to love Chinched, which is why I celebrated my own and my parents' birthdays here in the past. Unfortunately, I will never go to Chinched again."
Chinched,Canadian (New),"5 Bates Hill St. John's, NL A1C 4B5 Canada",NL,47.5627271,-52.7104911,5,"Our experience at Chinched was absolutely delicious. We shared a small charcuterie and cheese board (had a pancetta, summer sausage, aged cheddar and brie) - the meats were so flavourful, the apricot compote was a great addition, and the spiced nuts were good on their own or with the meat and cheese.

We also had the cod dish and the roasted cabbage caesar based on the recommendation from our server Ivan. Not a crumb left.

Highly recommend - great service and great food!"
Chinched,Canadian (New),"5 Bates Hill St. John's, NL A1C 4B5 Canada",NL,47.5627271,-52.7104911,5,"Absolutely an amazing restaurant that we stumbled upon during our trip to St. Johns. The food was the best we had during our trip - the Bao and Potato Wrapped Cod earned them 5 stars in its self. Our server was one of the best I've ever had, he was so personable and attentive - he even provided us with a list of other restaurants to checkout while we were in the area. We will be returning to St.Johns specifically to enjoy another meal at Chinched."
Chinched,Canadian (New),"5 Bates Hill St. John's, NL A1C 4B5 Canada",NL,47.5627271,-52.7104911,5,"The dill pork ears are seriously good! Also, I cannot attest others experience but the waiter is super super nice. One of my friends forget the stuff and one of the waiter chased us to ask if we lost our staff. Going well and beyond the service and didn’t accept any appreciation tip at the end. Will come back if I had the chance."
Adelaide Oyster House,Tapas Bars,"334 Water Street St. John's, NL A1C 1C1 Canada",NL,47.5612535,-52.7107028,5,"Excellent experience! All the staff was super friendly and the food was incredible. Excellent oysters, tuna sashimi was to die for, Brussel sprouts were so flavourful, tuna taco was delicious! The fish meal I've been craving!"
Adelaide Oyster House,Tapas Bars,"334 Water Street St. John's, NL A1C 1C1 Canada",NL,47.5612535,-52.7107028,5,"recently had the pleasure of dining at Adelaide in St. John's, and I must say, the experience was nothing short of amazing! From the moment I stepped in, the warm and inviting atmosphere set the perfect tone for a memorable evening.

What truly stood out was the impeccable service provided by our server, Sarah. Her attentiveness, knowledge, and genuine passion for ensuring our dining experience was exceptional truly shone through. She went above and beyond to make us feel welcome, offering insightful recommendations and accommodating our dietary preferences with a smile.

The menu at Adelaide is a true culinary delight. The dishes we ordered were prepared with precision and skill, showcasing the chef's creativity and attention to detail. Each bite was a tantalizing explosion of flavors, leaving us wanting more.

Whether you're a local or a visitor to St. John's, I highly recommend Adelaide for an unforgettable dining experience. The exceptional service from Sarah and the rest of the staff, combined with the fantastic culinary offerings, make it a standout destination in the city.

Thank you, Adelaide, for a truly memorable evening. I can't wait to visit again and explore more"
Adelaide Oyster House,Tapas Bars,"334 Water Street St. John's, NL A1C 1C1 Canada",NL,47.5612535,-52.7107028,4,"Great cocktails and great food. A small menu and I think a couple more options would help round it out. The crispy fish tacos were a favourite amongst our group. Cauliflower share plate was also very good. If you have oysters, there was a spicy pear purée offered that was delicious if you like some heat. The only dessert option was a sticky toffee pudding, which was a bit on the dry side. The atmosphere is very cool and old comes out as it’s ready, not all at once, which adds to the relaxed, shared meal feel of this place."
Adelaide Oyster House,Tapas Bars,"334 Water Street St. John's, NL A1C 1C1 Canada",NL,47.5612535,-52.7107028,5,"Amazing spot and nice menu with a variety if options. Brussels Sprouts were dementedly good. Really fun vibe and staff in here, sit at the bar if you can it's a great experience. Thank you"
Adelaide Oyster House,Tapas Bars,"334 Water Street St. John's, NL A1C 1C1 Canada",NL,47.5612535,-52.7107028,5,Fantastic!!!! The food is delicious and fresh. You have to try their poke and the oysters.The ambiance is very romantic. Can't wait to be back!
The Merchant Tavern,Canadian (New),"291 Water Street St. John's, NL A1B 4B8 Canada",NL,47.5619006,-52.7094264,4,"Solid restaurant with a good tasting menu. Could improve with some slightly more experienced staff, but they were able to maintain the atmosphere. The sommelier made some good pairings, and the food was generally well prepared and tasty. Would have liked some non-menu surprises. The carrot cake was great."
The Merchant Tavern,Canadian (New),"291 Water Street St. John's, NL A1B 4B8 Canada",NL,47.5619006,-52.7094264,5,"The food was amazing and there was such a wide variety, from steak to pasta to crab. The overall restaurant had a lovely ambience. I ordered the spaghetti carbonara and it was extremely delicious, with lots of cheese, creaminess and flavor. The Artic Char was incredibly delicious and tasted almost like salmon. Overall, a great option for a night out!"
The Merchant Tavern,Canadian (New),"291 Water Street St. John's, NL A1B 4B8 Canada",NL,47.5619006,-52.7094264,2,"Overall not bad but disappointing especially given the price. I don't mind paying for good food but this was simply Mediocre at best. most of the restaurants I've tried downtown have been great, but unfortunately not this one. In my opinion this tarnishes the Raymond's name. Service was speedy but I felt rushed to order.  Drink's were also heavily pushed which was unnecessary in my opinion. Atmosphere was nice but restaurant was quite loud. Appetizer was amazing which was the only good part of the evening, we had calamari. The mains lacked flavor and felt small. The chicken was kinda dry and the "" lemon Beurre blanc"" didn't really help. Thought that desert might have been able to make up for the mains but they were even more disappointing. Pastry of the Lemon tart tasted stale. I have my doubts that any of it was made in house because the meringue was no better then store bought package. THE WORST PART... I paid 12 dollars for the tiny tart which is shown in the photos. Definitely will not be back to the restaurant. Was hoping for so much better :("
The Merchant Tavern,Canadian (New),"291 Water Street St. John's, NL A1B 4B8 Canada",NL,47.5619006,-52.7094264,5,"This was our first time visiting Merchant Tavern but it definitely won’t be our last! The service was great and I loved the atmosphere, we especially enjoyed the open kitchen! The food was amazing, 10/10! We had the mussels as an appetizer, and had scallop risotto and steak frites as our mains.. they were all delicious!"
The Merchant Tavern,Canadian (New),"291 Water Street St. John's, NL A1B 4B8 Canada",NL,47.5619006,-52.7094264,3,"Mediocre food for the price ($125/pp); not good, but not bad. First course of local scallops, fermented gooseberries and chive oil was unbelievably sour it was a hard time attempting to finish the dish. The rest of the courses were okay, but not worth the price tag. As well, being sat at a bar was also quite uncomfortable as the bar table was much higher than the seats, making it hard to eat. I had reserved ~ 1 week prior to the visit in order to have good seating, but still got sat at the bar nonetheless. Wish it was a better experience but the first course was such a disaster it ruined the rest of the evening."
Frugal Steins,Seafood,"318 Water Street St. John's, NL A1C 1B8 Canada",NL,47.5615712,-52.7105225,4,Busy Friday night. Got a table easily. Service was good but they didn't clear our empty dishes from the table for quite a while. They brought food the food out within a decent time. Food was good. We had a delicious juicy moose burger with pickled beets. It was delicious. The jiggs muscles were good. We got an order of 2 lbs. Our black forest cheesecake was scrumptious.
Frugal Steins,Seafood,"318 Water Street St. John's, NL A1C 1B8 Canada",NL,47.5615712,-52.7105225,4,"Moose burger is available here. Although it doesn't taste different from a regular beef burger.
The mussel is pretty tasty.
Salad is overpriced for the portion ."
Frugal Steins,Seafood,"318 Water Street St. John's, NL A1C 1B8 Canada",NL,47.5615712,-52.7105225,4,This was the final night of our stai in Newfoundland. Our group enjoyed this restaurant. I had mussels done in a German style sauce.  It was good.
Frugal Steins,Seafood,"318 Water Street St. John's, NL A1C 1B8 Canada",NL,47.5615712,-52.7105225,4,"Luckily got a table on a busy Friday night with no wait.  Service was friendly, quick, and competent.  Food was good."
Frugal Steins,Seafood,"318 Water Street St. John's, NL A1C 1B8 Canada",NL,47.5615712,-52.7105225,4,"The nachos and stein was a good deal at $26 and the Yellowbelly Red was smooth. Nachos with pulled pork, sauerkraut and dill pickles - who knew it would be a winning combination? The red curry mussels were ok. Quite a wait considering the restaurant wasn't super busy but we enjoyed ourselves."
Piatto,Italian,"377 Duckworth Street St John's, NL A1C 1H7 Canada",NL,47.562362,-52.7102323,3,"Came here for the first time the other night. We were seated quickly, our server was friendly, it was clean inside.

I wasn’t a huge fan of the orange creamsicle drink. The tomato sauce on the pacchi di proscuitto was really tart. The Stephanie pizza was good and my smash burger was decent. I don’t think it was worth $80 though."
Piatto,Italian,"377 Duckworth Street St John's, NL A1C 1H7 Canada",NL,47.562362,-52.7102323,5,"The pizza was delicious, the staff is kind, and the atmosphere is very nice with the open kitchen area and the dim lighting & candles. Would recommend booking though as it can get very busy especially on the weekends. The bathroom is very clean too."
Piatto,Italian,"377 Duckworth Street St John's, NL A1C 1H7 Canada",NL,47.562362,-52.7102323,5,"Their pizzas are truly DELICIOUS!
The best one I've ever had.
We've had the one with honey/prosciutto and one with blue cheese & mushrooms. Both were very tasty.
You can really feel the authenticity from Italia. The pizzas are cooked in a wood oven which is great. The incredients on the pizzas are sparse which makes every bite taste different. The cooks seemed to be having fun and if you're seating at the bar, you can watch the preparation.
We didn't try their pasta but they looked freshly made.
You should definitely go

Edit. I went again to try their pastas and wow. It was DELICIOUS. I had the rigatoni with the lemon ricotta (chef's kiss). LOVE this place."
Piatto,Italian,"377 Duckworth Street St John's, NL A1C 1H7 Canada",NL,47.562362,-52.7102323,5,"I absolutely loved the pizza! It is my favourite that I’ve ever had. Highly recommended for sure! My boyfriend had pasta there and he loved it as well. I got the Margarita with added Pepperoni and I absolutely fell in love with it. It’s so delicious, juicy and full of flavour.

The best pizza I’ve ever had in my life and nice atmosphere too.

Highly recommended!"
Piatto,Italian,"377 Duckworth Street St John's, NL A1C 1H7 Canada",NL,47.562362,-52.7102323,5,"Best pizza ever! Waiter was very efficient. We ate outside and traffic was busy so the exhaust from cars was not great, but the food made up for it."
Saltwater Restaurant,Seafood,"320 Water Street St. John's, NL A1C 1C1 Canada",NL,47.561479,-52.7106021,3,Ordinary food at extraordinary price. The post disappointing if all is the lobster which is small and meatless for a high price. While the cod fish was good I do not know what the hype of this restaurant is about. Noted this is the most disappointment meal of our 5 day trip in NL. The biggest factor that drove this mediocre rating is that they cannot even do the fries right. It is greasy and soggy soaked in oil. Very disappointing
Saltwater Restaurant,Seafood,"320 Water Street St. John's, NL A1C 1C1 Canada",NL,47.561479,-52.7106021,5,"I was hesitant after reading some of the reviews but went for it. And I cannot be more thrilled that I did! Our server, Russell, was the ABSOLUTE best. Fun and attentive and just top notch all around. We had the chowder and burger and oysters and lobster roll. After living in Boston and Florida for fifteen years, I can say that this was HANDS DOWN the best lobster roll I have ever had, and I am what some would call a food snob. I would recommend to ANYONE."
Saltwater Restaurant,Seafood,"320 Water Street St. John's, NL A1C 1C1 Canada",NL,47.561479,-52.7106021,4,"Okayyyy, this restaurant is 👌. Great atmosphere. Our server recommended the bruschetta and it was absolutely to die for. I've never had such delicious bruschetta before! I had the seafood chowder, and while it was quite tasty my only criticism is that it didn't have a variety of seafood in it (no mussels or shrimp, just white fish which I'm assuming was cod), so it should be called cod chowder instead. The food is on the more expensive end, but I would definitely recommend."
Saltwater Restaurant,Seafood,"320 Water Street St. John's, NL A1C 1C1 Canada",NL,47.561479,-52.7106021,5,"We had a great experience! Food was great, and we thought very reasonably priced. Atmosphere and service also top notch! Will def be back. Nice cocktail menu, too - original and well priced."
